ESQ,87.32635119999759,,Self_response,3.0,Experience Sampling Questions,1,4645833,,Marker Started at 3,Reading Task
ESQ,88.34110580000561,,Past_response,2.0,Experience Sampling Questions,1,4645833,,Marker Started at 2,Reading Task
ESQ,89.36971360002644,,Emotion_response,10.0,Experience Sampling Questions,1,4645833,,Marker Started at 10,Reading Task
ESQ,90.3891430000076,,Detailed_response,3.0,Experience Sampling Questions,1,4645833,,Marker Started at 3,Reading Task
ESQ,91.40245230001165,,Intrusive_response,6.0,Experience Sampling Questions,1,4645833,,Marker Started at 6,Reading Task
ESQ,92.41671080002561,,Deliberate_response,10.0,Experience Sampling Questions,1,4645833,,Marker Started at 10,Reading Task
ESQ,93.43780329998117,,Focus_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Reading Task
ESQ,94.45823480002582,,Knowledge_response,8.0,Experience Sampling Questions,1,4645833,,Marker Started at 8,Reading Task
ESQ,95.47420960001182,,Problem_response,4.0,Experience Sampling Questions,1,4645833,,Marker Started at 4,Reading Task
ESQ,96.48716219997732,,Future_response,9.0,Experience Sampling Questions,1,4645833,,Marker Started at 9,Reading Task
 
Runtime Mod,-6
EXPERIMENT DATA:,Memory Task
Start Time,96.51659820001805
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,125.11321049998514
ESQ,127.62579000002006,,Problem_response,3.0,Experience Sampling Questions,1,4645833,,Marker Started at 3,Memory Task
ESQ,129.03594799997518,,Absorption_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,130.45916999998735,,Focus_response,2.0,Experience Sampling Questions,1,4645833,,Marker Started at 2,Memory Task
ESQ,131.5708614999894,,Intrusive_response,5.0,Experience Sampling Questions,1,4645833,,Marker Started at 5,Memory Task
ESQ,132.58458379999502,,Self_response,2.0,Experience Sampling Questions,1,4645833,,Marker Started at 2,Memory Task
ESQ,133.5989137000288,,Distracting_response,8.0,Experience Sampling Questions,1,4645833,,Marker Started at 8,Memory Task
ESQ,134.6121707999846,,Other_response,8.0,Experience Sampling Questions,1,4645833,,Marker Started at 8,Memory Task
ESQ,135.6260957000195,,Detailed_response,10.0,Experience Sampling Questions,1,4645833,,Marker Started at 10,Memory Task
ESQ,136.64777949999552,,Knowledge_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,137.66016630001832,,Past_response,9.0,Experience Sampling Questions,1,4645833,,Marker Started at 9,Memory Task
ESQ,138.67435009998735,,Modality_response,6.0,Experience Sampling Questions,1,4645833,,Marker Started at 6,Memory Task
ESQ,139.69555140001466,,Emotion_response,6.0,Experience Sampling Questions,1,4645833,,Marker Started at 6,Memory Task
ESQ,140.70889190002345,,Deliberate_response,6.0,Experience Sampling Questions,1,4645833,,Marker Started at 6,Memory Task
ESQ,141.72358029999305,,Future_response,5.0,Experience Sampling Questions,1,4645833,,Marker Started at 5,Memory Task
 
Runtime Mod,-14
EXPERIMENT DATA:,Memory Task
Start Time,141.75533640000504
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,192.58051709999563
ESQ,201.2452860000194,,Emotion_response,4.0,Experience Sampling Questions,1,4645833,,Marker Started at 4,Memory Task
ESQ,202.63370619999478,,Past_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,203.6467011999921,,Self_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,207.03712340001948,,Other_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,208.5809467000072,,Problem_response,9.0,Experience Sampling Questions,1,4645833,,Marker Started at 9,Memory Task
ESQ,209.59263139998075,,Intrusive_response,3.0,Experience Sampling Questions,1,4645833,,Marker Started at 3,Memory Task
ESQ,211.0925896000117,,Modality_response,10.0,Experience Sampling Questions,1,4645833,,Marker Started at 10,Memory Task
ESQ,212.5577314000111,,Deliberate_response,4.0,Experience Sampling Questions,1,4645833,,Marker Started at 4,Memory Task
ESQ,215.71727600001032,,Future_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,219.03841029998148,,Focus_response,6.0,Experience Sampling Questions,1,4645833,,Marker Started at 6,Memory Task
ESQ,221.59220830001868,,Knowledge_response,8.0,Experience Sampling Questions,1,4645833,,Marker Started at 8,Memory Task
ESQ,224.52941969997482,,Absorption_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,226.76669239997864,,Detailed_response,7.0,Experience Sampling Questions,1,4645833,,Marker Started at 7,Memory Task
ESQ,228.60030799999367,,Distracting_response,2.0,Experience Sampling Questions,1,4645833,,Marker Started at 2,Memory Task
