EXPERIMENT DATA:,You Task
Start Time,7.963068599987309
ESQ,125.05770669999765,,Absorption_response,4.0,Experience Sampling Questions,1,6616585,,Marker Started at 4,Finger Tapping Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,125.15297880000435
gonogo START,125.1530242000008,,,,GoNoGo Task,1,6616585,,,
Go/NoGo Initialized,126.37329040002078,,,,GoNoGo Task,1,6616585,,,
Stimulus start,127.18045139999595,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,128.43422380002448,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,128.97941130003892,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,130.23374250001507,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,131.02853010001127,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,132.28167910000775,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,132.8258037000196,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,134.08001179998973,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,135.1257415,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,136.3786534999963,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,136.9227460999973,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,138.17784780001966,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,138.75045190000674,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,139.50387950002914,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,140.30766540003242,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,141.30916509998497,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,141.85835749999387,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,142.86492540000472,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,143.41055540001253,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,144.66350540000712,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,145.20880000002217,,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus end,146.46219749999,True,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus start,147.25590660003945,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,148.51094950002152,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Go/NoGo Finished,148.5256258000154,,,,GoNoGo Task,1,6616585,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,148.5336421999964
ESQ,152.2480719999876,,Other_start,,Experience Sampling Questions,1,6616585,,,GoNoGo Task
ESQ,154.0238843000261,,Other_response,6.0,Experience Sampling Questions,1,6616585,,Marker Started at 6,GoNoGo Task
ESQ,154.0241596000269,,Future_start,,Experience Sampling Questions,1,6616585,,,GoNoGo Task
ESQ,155.05988050001906,,Future_response,2.0,Experience Sampling Questions,1,6616585,,Marker Started at 2,GoNoGo Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,155.16128649999155
gonogo START,155.16132730001118,,,,GoNoGo Task,1,6616585,,,
Go/NoGo Initialized,156.85787420003908,,,,GoNoGo Task,1,6616585,,,
Stimulus start,157.65446440002415,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,158.90679249999812,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,159.45247339998605,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,160.70551790000172,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,161.50191610003822,,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus end,162.75411490001716,True,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus start,163.30120240000542,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,164.5530071000103,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,165.598294800031,,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus end,166.85143310000421,True,,,GoNoGo Task,1,6616585,,Type: NoGo,
Stimulus start,167.39675330003956,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,168.64990429999307,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,169.19665980001446,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,169.9488159000175,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,170.74503689998528,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,171.7472476999974,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,172.2992979999981,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,173.3032834000187,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,173.85061690001749,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,175.10146450001048,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus start,175.64918710000347,,,,GoNoGo Task,1,6616585,,Type: Go,
Stimulus end,176.90021280001383,noResponse,,,GoNoGo Task,1,6616585,,Type: Go,
Go/NoGo Finished,176.90916909999214,,,,GoNoGo Task,1,6616585,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,176.91537639999297
ESQ,177.59959960001288,,Problem_start,,Experience Sampling Questions,1,6616585,,,GoNoGo Task
ESQ,179.064889100031,,Problem_response,5.0,Experience Sampling Questions,1,6616585,,Marker Started at 5,GoNoGo Task
ESQ,179.06518760003382,,Knowledge_start,,Experience Sampling Questions,1,6616585,,,GoNoGo Task
ESQ,180.44087910000235,,Knowledge_response,2.0,Experience Sampling Questions,1,6616585,,Marker Started at 2,GoNoGo Task
