EXPERIMENT DATA:,Friend Task
Start Time,22.307053199998336
NoGoStimulus End,29379.96049540001,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29381.765910599992,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29383.017054199998,True,,,One-Back Task,1,1989864,None,OneBack,
OneBackStimulus Start,29384.852730099985,,,,One-Back Task,1,1989864,,OneBack,
OneBackStimulus End,29389.052163799992,False,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29391.480314199987,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29392.093244999996,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29393.6452691,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29395.14056249999,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29397.201953499985,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29398.183320799988,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29400.397557499993,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29401.22566289999,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29403.628511499992,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29404.2739724,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29406.33576439999,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29407.3153132,True,,,One-Back Task,1,1989864,None,OneBack,
OneBackStimulus Start,29408.356432900007,,,,One-Back Task,1,1989864,,OneBack,
OneBackStimulus End,29413.350856100005,False,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29415.337358799996,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29416.380386000004,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29418.655222600006,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29419.41427539999,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29421.19803999999,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29422.461924200004,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29424.512141399988,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29425.5034285,True,,,One-Back Task,1,1989864,None,OneBack,
OneBackStimulus Start,29426.861758399988,,,,One-Back Task,1,1989864,,OneBack,
OneBackStimulus End,29431.531067100004,False,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29433.91334120001,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29434.574114799994,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29436.131544600008,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29437.621234899998,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29440.106409,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29440.663437499985,True,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29443.084488399996,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29443.705324999988,True,,,One-Back Task,1,1989864,None,OneBack,
OneBackStimulus Start,29445.777677999984,,,,One-Back Task,1,1989864,,OneBack,
OneBackStimulus End,29449.740196400002,False,,,One-Back Task,1,1989864,None,OneBack,
NoGoStimulus Start,29451.7789684,,,,One-Back Task,1,1989864,,OneBack,
NoGoStimulus End,29452.781275199988,True,,,One-Back Task,1,1989864,None,OneBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,29452.791869999986
ESQ,73900.1292417,,Emotion_start,,Experience Sampling Questions,1,1989864,,,One-Back Task
ESQ,73901.63357949999,,Emotion_response,10.0,Experience Sampling Questions,1,1989864,,Marker Started at 10,One-Back Task
ESQ,73901.6339086,,Distracting_start,,Experience Sampling Questions,1,1989864,,,One-Back Task
ESQ,73902.6546031,,Distracting_response,6.0,Experience Sampling Questions,1,1989864,,Marker Started at 6,One-Back Task
EXPERIMENT DATA:,Movie Task
Start Time,73905.04364419999
Movie Task Start,73905.04466859999,,,,Movie Task,1,1989864,,,
Movie Init,73905.7385109,,,,Movie Task,1,1989864,,,
Movie Start,73905.7386475,,,,Movie Task,1,1989864,,,
Movie End,74030.656884,,,,Movie Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,74030.675843
ESQ,74373.1767638,,Deliberate_start,,Experience Sampling Questions,1,1989864,,,Movie Task
ESQ,74374.94286529999,,Deliberate_response,6.0,Experience Sampling Questions,1,1989864,,Marker Started at 6,Movie Task
ESQ,74374.9433169,,Emotion_start,,Experience Sampling Questions,1,1989864,,,Movie Task
ESQ,74375.9774463,,Emotion_response,3.0,Experience Sampling Questions,1,1989864,,Marker Started at 3,Movie Task
EXPERIMENT DATA:,Movie Task
Start Time,74375.9877652
Movie Task Start,74375.98780860001,,,,Movie Task,1,1989864,,,
Movie Init,74376.62326990001,,,,Movie Task,1,1989864,,,
Movie Start,74376.62337059999,,,,Movie Task,1,1989864,,,
Movie End,74501.04820240001,,,,Movie Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,74501.08295809999
ESQ,79520.98362300001,,Deliberate_start,,Experience Sampling Questions,1,1989864,,,Movie Task
ESQ,79522.7534011,,Deliberate_response,2.0,Experience Sampling Questions,1,1989864,,Marker Started at 2,Movie Task
ESQ,79522.75395439999,,Past_start,,Experience Sampling Questions,1,1989864,,,Movie Task
ESQ,79523.78938139998,,Past_response,10.0,Experience Sampling Questions,1,1989864,,Marker Started at 10,Movie Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,79526.18662339999
gonogo START,79526.1907365,,,,GoNoGo Task,1,1989864,,,
Go/NoGo Initialized,79528.3645432,,,,GoNoGo Task,1,1989864,,,
Stimulus start,79529.4886862,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79530.2402338,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79531.3686826,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79532.1857693,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79532.823382,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79533.60485229999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79534.2604427,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79535.03195919999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79536.0493512,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79537.05637939999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79537.85680410001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79538.8654637,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79539.96298859999,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79540.72781720001,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79542.00587679999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79543.2672219,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79543.83830959999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79545.0936582,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79545.6467067,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79546.64837740001,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79547.2035606,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79548.2044013,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79549.2673869,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79550.27368089999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79551.07543669999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79552.3296877,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79552.8775683,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79554.12822740001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79554.6757592,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79555.42706290001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79556.4731729,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79557.22515469999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79558.0278296,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79559.0309973,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79559.84162689999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79561.09429839998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79561.64562190001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79562.90097329998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79563.94941229999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79564.9549368,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79565.50389689999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79566.75557839999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79567.80677989998,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79569.06008580001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79570.12619730001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79571.1331419,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79571.69002909999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79572.9425115,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79573.48790410001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79574.74009499999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79575.2873729,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79576.5386653,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79577.09334600001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79578.09416010001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79578.6517484,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79579.90612550001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79580.96073260001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79581.96211630001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79582.76492819999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79583.7669737,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79584.31949190001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79585.0732399,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79586.12435599999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79587.37918630001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79588.1853703,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79588.9429802,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79589.9934948,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79591.24684549999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79592.04930310001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79593.05230889999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79593.85230669999,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79595.10777629999,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79595.6614144,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79596.9136119,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79597.46203930001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79598.2122301,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79598.7660332,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79599.52101,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79600.3231563,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79601.58127329999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79602.63815789999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79603.64384159999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79604.19566920001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79605.4486605,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79606.2537498,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79607.00520379998,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79608.05970429999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79608.8103442,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79609.35657880001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79610.3586645,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79610.90960439999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79611.9133815,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79612.96715340001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79613.9693462,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79615.01886390001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79616.27521960001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Go/NoGo Finished,79616.2986796,,,,GoNoGo Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,79616.30672299999
ESQ,79714.90228020001,,Self_start,,Experience Sampling Questions,1,1989864,,,GoNoGo Task
ESQ,79716.42807299999,,Self_response,9.0,Experience Sampling Questions,1,1989864,,Marker Started at 9,GoNoGo Task
ESQ,79716.42837040001,,Other_start,,Experience Sampling Questions,1,1989864,,,GoNoGo Task
ESQ,79717.4440597,,Other_response,9.0,Experience Sampling Questions,1,1989864,,Marker Started at 9,GoNoGo Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,79717.46126029998
gonogo START,79717.46132080001,,,,GoNoGo Task,1,1989864,,,
Go/NoGo Initialized,79718.4850164,,,,GoNoGo Task,1,1989864,,,
Stimulus start,79719.5763671,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79720.335448,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79721.4440086,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79722.2009992,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79722.75151189999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79723.5078006,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79724.05297240001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79724.8050016,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79725.6166403,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79726.6167244,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79727.19372069999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79728.19455749998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79729.01626229999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79729.7740193,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79730.8356235,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79732.0889881,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79732.66324239998,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79733.9159885,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79734.49266029999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79735.49989939999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79736.0720319,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79737.075633,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79738.12246340001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79739.1252019,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79739.9227382,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79741.17282420001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79741.73623839999,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79742.98703019999,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79743.55869430001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79744.31174509999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79745.3622987,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79746.11614639999,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79746.9155563,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79747.9161117,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79748.7360038,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79749.98610059998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79750.5577673,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79751.8117362,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79752.86351170001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79753.8667549,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79754.4312236,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79755.68757000001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79756.75848019999,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79758.01318929999,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79759.0913999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79760.09627149999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79760.64756029999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79761.9016369,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79762.4611133,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79763.71498309998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79764.278643,,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus end,79765.53452290001,True,,,GoNoGo Task,1,1989864,,Type: NoGo,
Stimulus start,79766.1044523,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79767.11061609999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79767.66784139999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79768.92313099999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79769.9730771,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79770.9805953,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79771.7986334,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79772.79866279999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79773.36473189999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79774.11923439999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79775.1830625,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79776.43665680001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79777.2393368,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79777.9960333,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79779.0673117,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79780.3209168,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79781.15174179999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79782.1531618,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79782.94964519999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79784.2015809,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79784.74876670001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79786.00355240001,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79786.5788359,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79787.335598,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79787.93051549999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79788.68113069999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79789.50351869999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79790.75615969999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79791.8061123,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79792.81216579999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79793.3786537,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79794.63320019998,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79795.46723390001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79796.22343829999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79797.29741279999,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79798.0480173,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus start,79798.59052190001,,,,GoNoGo Task,1,1989864,,Type: Go,
Stimulus end,79799.60054849999,noResponse,,,GoNoGo Task,1,1989864,,Type: Go,
Go/NoGo Finished,79799.61752179998,,,,GoNoGo Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,79799.62632899999
ESQ,80268.3582284,,Future_start,,Experience Sampling Questions,1,1989864,,,GoNoGo Task
ESQ,80272.0202574,,Future_response,5.0,Experience Sampling Questions,1,1989864,,Marker Started at 5,GoNoGo Task
ESQ,80272.0206549,,Past_start,,Experience Sampling Questions,1,1989864,,,GoNoGo Task
ESQ,80273.3331701,,Past_response,4.0,Experience Sampling Questions,1,1989864,,Marker Started at 4,GoNoGo Task
EXPERIMENT DATA:,Finger Tapping Task
Start Time,80273.3505146
Finger Tapping Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,80414.87197119999
ESQ,85827.4395991,,Modality_start,,Experience Sampling Questions,1,1989864,,,Finger Tapping Task
ESQ,85831.0631888,,Modality_response,9.0,Experience Sampling Questions,1,1989864,,Marker Started at 9,Finger Tapping Task
ESQ,85831.06350670001,,Focus_start,,Experience Sampling Questions,1,1989864,,,Finger Tapping Task
ESQ,85832.36304619999,,Focus_response,5.0,Experience Sampling Questions,1,1989864,,Marker Started at 5,Finger Tapping Task
EXPERIMENT DATA:,Finger Tapping Task
Start Time,85832.38138519999
Finger Tapping Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Block Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial Start,,,,,Finger Tapping Task,1,1989864,,,
Finger Tapping Trial End,,False,,,Finger Tapping Task,1,1989864,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,85918.25507680001
ESQ,92892.93965110002,,Focus_start,,Experience Sampling Questions,1,1989864,,,Finger Tapping Task
